Region Name,Sub-region Name,Year,Source38,Electricity
Asia,Western Asia,1997,Hydro,53089
Asia,Western Asia,1997,Natural gas,151020.166667
Asia,Western Asia,1997,Nuclear,1600
Asia,Western Asia,1997,Oil,142935.955555333
Asia,Western Asia,1997,"Solar, wind and other sources",83
Asia,Western Asia,1998,Biofuels and waste,241
Asia,Western Asia,1998,Coal,62290
Asia,Western Asia,1998,Hydro,56205
Asia,Western Asia,1998,Natural gas,166431.055555556
Asia,Western Asia,1998,Nuclear,1589
Asia,Western Asia,1998,Oil,163057.944445
Asia,Western Asia,1998,"Solar, wind and other sources",90
Asia,Western Asia,1999,Biofuels and waste,133
Asia,Western Asia,1999,Coal,63409
Asia,Western Asia,1999,Hydro,47529
Asia,Western Asia,1999,Natural gas,181741.083333333
Asia,Western Asia,1999,Nuclear,2078
Asia,Western Asia,1999,Oil,178323.922221667
Asia,Western Asia,1999,"Solar, wind and other sources",102
Asia,Western Asia,2000,Biofuels and waste,174
Asia,Western Asia,2000,Coal,67539
Asia,Western Asia,2000,Hydro,43895
Asia,Western Asia,2000,Natural gas,208619.616666667
Asia,Western Asia,2000,Nuclear,2005
Asia,Western Asia,2000,Oil,181258.361111111
Asia,Western Asia,2000,"Solar, wind and other sources",155
Asia,Western Asia,2001,Biofuels and waste,193
Asia,Western Asia,2001,Coal,71458
Asia,Western Asia,2001,Hydro,36234
Asia,Western Asia,2001,Natural gas,239082.222222222
Asia,Western Asia,2001,Nuclear,1987
Asia,Western Asia,2001,Oil,170598.222222222
Asia,Western Asia,2001,"Solar, wind and other sources",204
Asia,Western Asia,2002,Biofuels and waste,139
Asia,Western Asia,2002,Coal,67376
Asia,Western Asia,2002,Hydro,47980
Asia,Western Asia,2002,Natural gas,267003.644444444
Asia,Western Asia,2002,Nuclear,2282
Asia,Western Asia,2002,Oil,164240.577778
Asia,Western Asia,2002,"Solar, wind and other sources",207
Asia,Western Asia,2003,Biofuels and waste,91
Asia,Western Asia,2003,Coal,68467
Asia,Western Asia,2003,Hydro,50944
Asia,Western Asia,2003,Natural gas,299889.988888889
Asia,Western Asia,2003,Nuclear,1998
Asia,Western Asia,2003,Oil,160551.455554667
Asia,Western Asia,2003,"Solar, wind and other sources",196
Asia,Western Asia,2004,Biofuels and waste,89
Asia,Western Asia,2004,Coal,71059
Asia,Western Asia,2004,Hydro,62771
Asia,Western Asia,2004,Natural gas,320759.277777778
Asia,Western Asia,2004,Nuclear,2403
Asia,Western Asia,2004,Oil,156845.777778333
Asia,Western Asia,2004,"Solar, wind and other sources",186
Asia,Western Asia,2005,Biofuels and waste,49
Asia,Western Asia,2005,Coal,79474
Asia,Western Asia,2005,Hydro,60999
Asia,Western Asia,2005,Natural gas,367010.333333333
Asia,Western Asia,2005,Nuclear,2716
Asia,Western Asia,2005,Oil,149967.111111
Asia,Western Asia,2005,"Solar, wind and other sources",246
Asia,Western Asia,2006,Biofuels and waste,78
Asia,Western Asia,2006,Coal,82485
Asia,Western Asia,2006,Hydro,63653
Asia,Western Asia,2006,Natural gas,395698.833333333
Asia,Western Asia,2006,Nuclear,2640
Asia,Western Asia,2006,Oil,157187.466666778
Asia,Western Asia,2006,"Solar, wind and other sources",316
Asia,Western Asia,2007,Biofuels and waste,120
Asia,Western Asia,2007,Coal,90833
Asia,Western Asia,2007,Hydro,55573
Asia,Western Asia,2007,Natural gas,434420.638889222
Asia,Western Asia,2007,Nuclear,2553
Asia,Western Asia,2007,Oil,177868.461111333
Asia,Western Asia,2007,"Solar, wind and other sources",631
Asia,Western Asia,2008,Biofuels and waste,182
Asia,Western Asia,2008,Coal,93094
Asia,Western Asia,2008,Hydro,51266
Asia,Western Asia,2008,Natural gas,466178.611111444
Asia,Western Asia,2008,Nuclear,2461
Asia,Western Asia,2008,Oil,191359.044445222
Asia,Western Asia,2008,"Solar, wind and other sources",1313
Asia,Western Asia,2009,Biofuels and waste,340
Asia,Western Asia,2009,Coal,90082
Asia,Western Asia,2009,Hydro,53502
Asia,Western Asia,2009,Natural gas,471957.055555222
Asia,Western Asia,2009,Nuclear,2494
Asia,Western Asia,2009,Oil,213107.599999667
Asia,Western Asia,2009,"Solar, wind and other sources",2320
Asia,Western Asia,2010,Biofuels and waste,451
Asia,Western Asia,2010,Coal,89336
Asia,Western Asia,2010,Hydro,75463
Asia,Western Asia,2010,Natural gas,518249.111111111
Asia,Western Asia,2010,Nuclear,2490
Asia,Western Asia,2010,Oil,217025.077777556
Asia,Western Asia,2010,"Solar, wind and other sources",3853
Asia,Western Asia,2011,Biofuels and waste,496
Asia,Western Asia,2011,Coal,101408
Asia,Western Asia,2011,Hydro,73707
Asia,Western Asia,2011,Natural gas,531782.5
Asia,Western Asia,2011,Nuclear,2548
Asia,Western Asia,2011,Oil,232838.744444667
Asia,Western Asia,2011,"Solar, wind and other sources",5941
Asia,Western Asia,2012,Biofuels and waste,741
Asia,Western Asia,2012,Coal,106773
Asia,Western Asia,2012,Hydro,77948
Asia,Western Asia,2012,Natural gas,556869.055555555
Asia,Western Asia,2012,Nuclear,2322
Asia,Western Asia,2012,Oil,239384.988889111
Asia,Western Asia,2012,"Solar, wind and other sources",7484.753
Asia,Western Asia,2013,Biofuels and waste,1162.3
Asia,Western Asia,2013,Coal,95914
Asia,Western Asia,2013,Hydro,80462
Asia,Western Asia,2013,Natural gas,594002.396222222
Asia,Western Asia,2013,Nuclear,2360
Asia,Western Asia,2013,Oil,232039.799999889
Asia,Western Asia,2013,"Solar, wind and other sources",10096.107
Asia,Western Asia,2014,Biofuels and waste,1376.2
Asia,Western Asia,2014,Coal,106399
Asia,Western Asia,2014,Hydro,57807
Asia,Western Asia,2014,Natural gas,654132.018444444
Asia,Western Asia,2014,Nuclear,2465
Asia,Western Asia,2014,Oil,248650.833333333
Asia,Western Asia,2014,"Solar, wind and other sources",12730.474
Asia,Western Asia,2015,Biofuels and waste,1569.8
Asia,Western Asia,2015,Coal,105610
Asia,Western Asia,2015,Hydro,82983.82
Asia,Western Asia,2015,Natural gas,683417.080555556
Asia,Western Asia,2015,Nuclear,2788
Asia,Western Asia,2015,Oil,249060.444444111
Asia,Western Asia,2015,"Solar, wind and other sources",17920.275
Asia,Western Asia,2016,Biofuels and waste,2003.5
Asia,Western Asia,2016,Coal,116495.3
Asia,Western Asia,2016,Hydro,85593.1
Asia,Western Asia,2016,Natural gas,706905.048444444
Asia,Western Asia,2016,Nuclear,2381
Asia,Western Asia,2016,Oil,245679.044444667
Asia,Western Asia,2016,"Solar, wind and other sources",25547.831
Asia,Western Asia,2017,Biofuels and waste,2350.033
Asia,Western Asia,2017,Coal,119576.905
Asia,Western Asia,2017,Hydro,74827.362
Asia,Western Asia,2017,Natural gas,757075.964
Asia,Western Asia,2017,Nuclear,2619.6
Asia,Western Asia,2017,Oil,247783.681332667
Asia,Western Asia,2017,"Solar, wind and other sources",32831.653
Asia,Western Asia,2018,Biofuels and waste,2902.815
Asia,Western Asia,2018,Coal,133903.303
Asia,Western Asia,2018,Hydro,76916.7
Asia,Western Asia,2018,Natural gas,767548.83
Asia,Western Asia,2018,Nuclear,2076.079
Asia,Western Asia,2018,Oil,213694.223
Asia,Western Asia,2018,"Solar, wind and other sources",43337.2242
Asia,Western Asia,2019,Biofuels and waste,3815.033
Asia,Western Asia,2019,Coal,134826.516
Asia,Western Asia,2019,Hydro,105245.337
Asia,Western Asia,2019,Natural gas,731909.118
Asia,Western Asia,2019,Nuclear,2197.8
Asia,Western Asia,2019,Oil,236180.736
Asia,Western Asia,2019,"Solar, wind and other sources",54000.8485
Europe,Eastern Europe,1990,Biofuels and waste,329
Europe,Eastern Europe,1990,Coal,689219
Europe,Eastern Europe,1990,Hydro,255731
Europe,Eastern Europe,1990,Natural gas,769850
Europe,Eastern Europe,1990,Nuclear,276816
Europe,Eastern Europe,1990,Oil,247755
Europe,Eastern Europe,1990,"Solar, wind and other sources",28
Europe,Eastern Europe,1991,Biofuels and waste,522
Europe,Eastern Europe,1991,Coal,571790
Europe,Eastern Europe,1991,Hydro,258785
Europe,Eastern Europe,1991,Natural gas,732600
Europe,Eastern Europe,1991,Nuclear,262731
Europe,Eastern Europe,1991,Oil,232058
Europe,Eastern Europe,1991,"Solar, wind and other sources",30
Europe,Eastern Europe,1992,Biofuels and waste,2424
Europe,Eastern Europe,1992,Coal,485410
Europe,Eastern Europe,1992,Hydro,201669
Europe,Eastern Europe,1992,Natural gas,567623
Europe,Eastern Europe,1992,Nuclear,242192
Europe,Eastern Europe,1992,Oil,147630
Europe,Eastern Europe,1992,"Solar, wind and other sources",29
Europe,Eastern Europe,1993,Biofuels and waste,2430
Europe,Eastern Europe,1993,Coal,460304
Europe,Eastern Europe,1993,Hydro,209828
Europe,Eastern Europe,1993,Natural gas,529326
Europe,Eastern Europe,1993,Nuclear,246311
Europe,Eastern Europe,1993,Oil,125478
Europe,Eastern Europe,1993,"Solar, wind and other sources",28
Europe,Eastern Europe,1994,Biofuels and waste,2377
Europe,Eastern Europe,1994,Coal,463062
Europe,Eastern Europe,1994,Hydro,213481
Europe,Eastern Europe,1994,Natural gas,455809
Europe,Eastern Europe,1994,Nuclear,221624
Europe,Eastern Europe,1994,Oil,108625
Europe,Eastern Europe,1994,"Solar, wind and other sources",31
Europe,Eastern Europe,1995,Biofuels and waste,2454
Europe,Eastern Europe,1995,Coal,463211
Europe,Eastern Europe,1995,Hydro,217427
Europe,Eastern Europe,1995,Natural gas,437936
Europe,Eastern Europe,1995,Nuclear,225309
Europe,Eastern Europe,1995,Oil,100663
Europe,Eastern Europe,1995,"Solar, wind and other sources",31
Europe,Eastern Europe,1996,Biofuels and waste,2343
Europe,Eastern Europe,1996,Coal,455300
Europe,Eastern Europe,1996,Hydro,193287
Europe,Eastern Europe,1996,Natural gas,451592
Europe,Eastern Europe,1996,Nuclear,246350
Europe,Eastern Europe,1996,Oil,82460
Europe,Eastern Europe,1996,"Solar, wind and other sources",28
Europe,Eastern Europe,1997,Biofuels and waste,2738
Europe,Eastern Europe,1997,Coal,449289
Europe,Eastern Europe,1997,Hydro,198892
Europe,Eastern Europe,1997,Natural gas,437395
Europe,Eastern Europe,1997,Nuclear,248617
Europe,Eastern Europe,1997,Oil,74586
Europe,Eastern Europe,1997,"Solar, wind and other sources",31
Europe,Eastern Europe,1998,Biofuels and waste,2493
Europe,Eastern Europe,1998,Coal,446006
Europe,Eastern Europe,1998,Hydro,208636
Europe,Eastern Europe,1998,Natural gas,419687
Europe,Eastern Europe,1998,Nuclear,241286
Europe,Eastern Europe,1998,Oil,72906
Europe,Eastern Europe,1998,"Solar, wind and other sources",37
Europe,Eastern Europe,1999,Biofuels and waste,3155
Europe,Eastern Europe,1999,Coal,446522
Europe,Eastern Europe,1999,Hydro,205962
Europe,Eastern Europe,1999,Natural gas,437905
Europe,Eastern Europe,1999,Nuclear,255521
Europe,Eastern Europe,1999,Oil,58927
Europe,Eastern Europe,1999,"Solar, wind and other sources",37
Europe,Eastern Europe,2000,Biofuels and waste,3534
Europe,Eastern Europe,2000,Coal,472343
Europe,Eastern Europe,2000,Hydro,206222
Europe,Eastern Europe,2000,Natural gas,449016
Europe,Eastern Europe,2000,Nuclear,275954
Europe,Eastern Europe,2000,Oil,46946
Europe,Eastern Europe,2000,"Solar, wind and other sources",72
Europe,Eastern Europe,2001,Biofuels and waste,4202
Europe,Eastern Europe,2001,Coal,468940
Europe,Eastern Europe,2001,Hydro,217229
Europe,Eastern Europe,2001,Natural gas,456356
Europe,Eastern Europe,2001,Nuclear,284081
Europe,Eastern Europe,2001,Oil,46187
Europe,Eastern Europe,2001,"Solar, wind and other sources",145
Europe,Eastern Europe,2002,Biofuels and waste,4135
Europe,Eastern Europe,2002,Coal,464910
Europe,Eastern Europe,2002,Hydro,205307
Europe,Eastern Europe,2002,Natural gas,468932
Europe,Eastern Europe,2002,Nuclear,295998
Europe,Eastern Europe,2002,Oil,39587
Europe,Eastern Europe,2002,"Solar, wind and other sources",268
Europe,Eastern Europe,2003,Biofuels and waste,3107
Europe,Eastern Europe,2003,Coal,481573
Europe,Eastern Europe,2003,Hydro,192692
Europe,Eastern Europe,2003,Natural gas,497235
Europe,Eastern Europe,2003,Nuclear,308683
Europe,Eastern Europe,2003,Oil,38431
Europe,Eastern Europe,2003,"Solar, wind and other sources",519
Europe,Eastern Europe,2004,Biofuels and waste,4352
Europe,Eastern Europe,2004,Coal,456996
Europe,Eastern Europe,2004,Hydro,220304
Europe,Eastern Europe,2004,Natural gas,521445
Europe,Eastern Europe,2004,Nuclear,309358
Europe,Eastern Europe,2004,Oil,33790
Europe,Eastern Europe,2004,"Solar, wind and other sources",904
Europe,Eastern Europe,2005,Biofuels and waste,6738
Europe,Eastern Europe,2005,Coal,464869
Europe,Eastern Europe,2005,Hydro,223915
Europe,Eastern Europe,2005,Natural gas,537132
Europe,Eastern Europe,2005,Nuclear,318699
Europe,Eastern Europe,2005,Oil,29523
Europe,Eastern Europe,2005,"Solar, wind and other sources",958
Europe,Eastern Europe,2006,Biofuels and waste,7532
Europe,Eastern Europe,2006,Coal,501872
Europe,Eastern Europe,2006,Hydro,222392
Europe,Eastern Europe,2006,Natural gas,548733
Europe,Eastern Europe,2006,Nuclear,329305
Europe,Eastern Europe,2006,Oil,33016
Europe,Eastern Europe,2006,"Solar, wind and other sources",1248
Europe,Eastern Europe,2007,Biofuels and waste,8318
Europe,Eastern Europe,2007,Coal,502871
Europe,Eastern Europe,2007,Hydro,218796
Europe,Eastern Europe,2007,Natural gas,578343
Europe,Eastern Europe,2007,Nuclear,331116
Europe,Eastern Europe,2007,Oil,23944
Europe,Eastern Europe,2007,"Solar, wind and other sources",1657
Europe,Eastern Europe,2008,Biofuels and waste,10566
Europe,Eastern Europe,2008,Coal,521308
Europe,Eastern Europe,2008,Hydro,208393
Europe,Eastern Europe,2008,Natural gas,583752
Europe,Eastern Europe,2008,Nuclear,337989
Europe,Eastern Europe,2008,Oil,22976
Europe,Eastern Europe,2008,"Solar, wind and other sources",2057
Europe,Eastern Europe,2009,Biofuels and waste,12980
Europe,Eastern Europe,2009,Coal,466391
Europe,Eastern Europe,2009,Hydro,218801
Europe,Eastern Europe,2009,Natural gas,534217
Europe,Eastern Europe,2009,Nuclear,330231
Europe,Eastern Europe,2009,Oil,28692
Europe,Eastern Europe,2009,"Solar, wind and other sources",2642
Europe,Eastern Europe,2010,Biofuels and waste,14874
Europe,Eastern Europe,2010,Coal,477804
Europe,Eastern Europe,2010,Hydro,220320
Europe,Eastern Europe,2010,Natural gas,600280
Europe,Eastern Europe,2010,Nuclear,344772
Europe,Eastern Europe,2010,Oil,16258
Europe,Eastern Europe,2010,"Solar, wind and other sources",4959
Europe,Eastern Europe,2011,Biofuels and waste,16514
Europe,Eastern Europe,2011,Coal,492942
Europe,Eastern Europe,2011,Hydro,207102
Europe,Eastern Europe,2011,Natural gas,601760
Europe,Eastern Europe,2011,Nuclear,350629
Europe,Eastern Europe,2011,Oil,32594
Europe,Eastern Europe,2011,"Solar, wind and other sources",10101
Europe,Eastern Europe,2012,Biofuels and waste,19871
Europe,Eastern Europe,2012,Coal,488534
Europe,Eastern Europe,2012,Hydro,204707
Europe,Eastern Europe,2012,Natural gas,603153
Europe,Eastern Europe,2012,Nuclear,356534
Europe,Eastern Europe,2012,Oil,33222
Europe,Eastern Europe,2012,"Solar, wind and other sources",14552
Europe,Eastern Europe,2013,Biofuels and waste,19192
Europe,Eastern Europe,2013,Coal,472637
Europe,Eastern Europe,2013,Hydro,229427
Europe,Eastern Europe,2013,Natural gas,602628
Europe,Eastern Europe,2013,Nuclear,343341
Europe,Eastern Europe,2013,Oil,12445
Europe,Eastern Europe,2013,"Solar, wind and other sources",19501
Europe,Eastern Europe,2014,Biofuels and waste,22551
Europe,Eastern Europe,2014,Coal,452479
Europe,Eastern Europe,2014,Hydro,221540
Europe,Eastern Europe,2014,Natural gas,604363
Europe,Eastern Europe,2014,Nuclear,358162
Europe,Eastern Europe,2014,Oil,14086
Europe,Eastern Europe,2014,"Solar, wind and other sources",24711
Europe,Eastern Europe,2015,Biofuels and waste,22830
Europe,Eastern Europe,2015,Coal,441899
Europe,Eastern Europe,2015,Hydro,210073
Europe,Eastern Europe,2015,Natural gas,600681
Europe,Eastern Europe,2015,Nuclear,367941
Europe,Eastern Europe,2015,Oil,14547
Europe,Eastern Europe,2015,"Solar, wind and other sources",29899
Europe,Eastern Europe,2016,Biofuels and waste,20735
Europe,Eastern Europe,2016,Coal,456095
Europe,Eastern Europe,2016,Hydro,229918
Europe,Eastern Europe,2016,Natural gas,595825
Europe,Eastern Europe,2016,Nuclear,359558
Europe,Eastern Europe,2016,Oil,16056
Europe,Eastern Europe,2016,"Solar, wind and other sources",31121
Europe,Eastern Europe,2017,Biofuels and waste,19800.078
Europe,Eastern Europe,2017,Coal,447513.436
Europe,Eastern Europe,2017,Hydro,227367.232
Europe,Eastern Europe,2017,Natural gas,597156.673
Europe,Eastern Europe,2017,Nuclear,375292.041
Europe,Eastern Europe,2017,Oil,11474.516
Europe,Eastern Europe,2017,"Solar, wind and other sources",35180.054
Europe,Eastern Europe,2018,Biofuels and waste,21233.99
Europe,Eastern Europe,2018,Coal,446368.481
Europe,Eastern Europe,2018,Hydro,238090.17
Europe,Eastern Europe,2018,Natural gas,614929.249
Europe,Eastern Europe,2018,Nuclear,376967.168
Europe,Eastern Europe,2018,Oil,12893.744
Europe,Eastern Europe,2018,"Solar, wind and other sources",33189.904
Europe,Eastern Europe,2019,Biofuels and waste,23528.016
Europe,Eastern Europe,2019,Coal,431438.569
Europe,Eastern Europe,2019,Hydro,234798.557
Europe,Eastern Europe,2019,Natural gas,609515.015
Europe,Eastern Europe,2019,Nuclear,381638.547
Europe,Eastern Europe,2019,Oil,12611.963
Europe,Eastern Europe,2019,"Solar, wind and other sources",41042.417
Europe,Northern Europe,1990,Biofuels and waste,8291
Europe,Northern Europe,1990,Coal,252642
Europe,Northern Europe,1990,Hydro,217753
Europe,Northern Europe,1990,Natural gas,14683
Europe,Northern Europe,1990,Nuclear,153150
Europe,Northern Europe,1990,Oil,40114
Europe,Northern Europe,1990,"Solar, wind and other sources",1061
Europe,Northern Europe,1991,Biofuels and waste,8289
Europe,Northern Europe,1991,Coal,269789
Europe,Northern Europe,1991,Hydro,198854
Europe,Northern Europe,1991,Natural gas,15864
Europe,Northern Europe,1991,Nuclear,166815
Europe,Northern Europe,1991,Oil,35090
Europe,Northern Europe,1991,"Solar, wind and other sources",1146
Europe,Northern Europe,1992,Biofuels and waste,8832
Europe,Northern Europe,1992,Coal,255123
Europe,Northern Europe,1992,Hydro,222624
Europe,Northern Europe,1992,Natural gas,25839
Europe,Northern Europe,1992,Nuclear,174249
Europe,Northern Europe,1992,Oil,40946
Europe,Northern Europe,1992,"Solar, wind and other sources",1340
Europe,Northern Europe,1993,Biofuels and waste,10562
Europe,Northern Europe,1993,Coal,235321
Europe,Northern Europe,1993,Hydro,223090
Europe,Northern Europe,1993,Natural gas,47519
Europe,Northern Europe,1993,Nuclear,182936
Europe,Northern Europe,1993,Oil,31690
Europe,Northern Europe,1993,"Solar, wind and other sources",1706.423
Europe,Northern Europe,1994,Biofuels and waste,11721
Europe,Northern Europe,1994,Coal,235243
Europe,Northern Europe,1994,Hydro,200321
Europe,Northern Europe,1994,Natural gas,68163
Europe,Northern Europe,1994,Nuclear,188571
Europe,Northern Europe,1994,Oil,29073
Europe,Northern Europe,1994,"Solar, wind and other sources",1991
Europe,Northern Europe,1995,Biofuels and waste,12318
Europe,Northern Europe,1995,Coal,220407
Europe,Northern Europe,1995,Hydro,219409
Europe,Northern Europe,1995,Natural gas,81041
Europe,Northern Europe,1995,Nuclear,189937
Europe,Northern Europe,1995,Oil,31012
Europe,Northern Europe,1995,"Solar, wind and other sources",2165
Europe,Northern Europe,1996,Biofuels and waste,12093
Europe,Northern Europe,1996,Coal,231532
Europe,Northern Europe,1996,Hydro,181314
Europe,Northern Europe,1996,Natural gas,106895
Europe,Northern Europe,1996,Nuclear,202363
Europe,Northern Europe,1996,Oil,36631
Europe,Northern Europe,1996,"Solar, wind and other sources",2436
Europe,Northern Europe,1997,Biofuels and waste,15324
Europe,Northern Europe,1997,Coal,190950
Europe,Northern Europe,1997,Hydro,207904
Europe,Northern Europe,1997,Natural gas,134031
Europe,Northern Europe,1997,Nuclear,200992
Europe,Northern Europe,1997,Oil,26940
Europe,Northern Europe,1997,"Solar, wind and other sources",3463
Europe,Northern Europe,1998,Biofuels and waste,17834
Europe,Northern Europe,1998,Coal,181928
Europe,Northern Europe,1998,Hydro,225242
Europe,Northern Europe,1998,Natural gas,143447
Europe,Northern Europe,1998,Nuclear,208476
Europe,Northern Europe,1998,Oil,27643
Europe,Northern Europe,1998,"Solar, wind and other sources",5080
Europe,Northern Europe,1999,Biofuels and waste,17770
Europe,Northern Europe,1999,Coal,161453
Europe,Northern Europe,1999,Hydro,225475
Europe,Northern Europe,1999,Natural gas,171314
Europe,Northern Europe,1999,Nuclear,201157
Europe,Northern Europe,1999,Oil,26646
Europe,Northern Europe,1999,"Solar, wind and other sources",5875
Europe,Northern Europe,2000,Biofuels and waste,19759
Europe,Northern Europe,2000,Coal,171226
Europe,Northern Europe,2000,Hydro,254429
Europe,Northern Europe,2000,Natural gas,180258
Europe,Northern Europe,2000,Nuclear,173277
Europe,Northern Europe,2000,Oil,20787
Europe,Northern Europe,2000,"Solar, wind and other sources",7735
Europe,Northern Europe,2001,Biofuels and waste,22001
Europe,Northern Europe,2001,Coal,188850
Europe,Northern Europe,2001,Hydro,230934
Europe,Northern Europe,2001,Natural gas,176402
Europe,Northern Europe,2001,Nuclear,196338
Europe,Northern Europe,2001,Oil,18730
Europe,Northern Europe,2001,"Solar, wind and other sources",8072
Europe,Northern Europe,2002,Biofuels and waste,24448
Europe,Northern Europe,2002,Coal,184617
Europe,Northern Europe,2002,Hydro,226071
Europe,Northern Europe,2002,Natural gas,189079
Europe,Northern Europe,2002,Nuclear,192396
Europe,Northern Europe,2002,Oil,17444.6
Europe,Northern Europe,2002,"Solar, wind and other sources",9234
Europe,Northern Europe,2003,Biofuels and waste,27092
Europe,Northern Europe,2003,Coal,214719
Europe,Northern Europe,2003,Hydro,186651.3
Europe,Northern Europe,2003,Natural gas,191187
Europe,Northern Europe,2003,Nuclear,194316
Europe,Northern Europe,2003,Oil,14994.1
Europe,Northern Europe,2003,"Solar, wind and other sources",10279
Europe,Northern Europe,2004,Biofuels and waste,32390
Europe,Northern Europe,2004,Coal,195665
Europe,Northern Europe,2004,Hydro,204347.3
Europe,Northern Europe,2004,Natural gas,198513
Europe,Northern Europe,2004,Nuclear,195303
Europe,Northern Europe,2004,Oil,12826.3
Europe,Northern Europe,2004,"Solar, wind and other sources",12519
Europe,Northern Europe,2005,Biofuels and waste,34333
Europe,Northern Europe,2005,Coal,183902
Europe,Northern Europe,2005,Hydro,243248.6
Europe,Northern Europe,2005,Natural gas,190610
Europe,Northern Europe,2005,Nuclear,187603
Europe,Northern Europe,2005,Oil,12630.1
Europe,Northern Europe,2005,"Solar, wind and other sources",14614
Europe,Northern Europe,2006,Biofuels and waste,36597.6
Europe,Northern Europe,2006,Coal,217981
Europe,Northern Europe,2006,Hydro,213547.5
Europe,Northern Europe,2006,Natural gas,182841
Europe,Northern Europe,2006,Nuclear,173985
Europe,Northern Europe,2006,Oil,13429.5
Europe,Northern Europe,2006,"Solar, wind and other sources",17109
Europe,Northern Europe,2007,Biofuels and waste,36720.3
Europe,Northern Europe,2007,Coal,200557
Europe,Northern Europe,2007,Hydro,237367.552
Europe,Northern Europe,2007,Natural gas,206135
Europe,Northern Europe,2007,Nuclear,163253
Europe,Northern Europe,2007,Oil,10665.406
Europe,Northern Europe,2007,"Solar, wind and other sources",21434.759
Europe,Northern Europe,2008,Biofuels and waste,38020.2
Europe,Northern Europe,2008,Coal,177836
Europe,Northern Europe,2008,Hydro,253511.08
Europe,Northern Europe,2008,Natural gas,217067
Europe,Northern Europe,2008,Nuclear,149227
Europe,Northern Europe,2008,Oil,12017.88
Europe,Northern Europe,2008,"Solar, wind and other sources",24869.969
Europe,Northern Europe,2009,Biofuels and waste,38827
Europe,Northern Europe,2009,Coal,154550
Europe,Northern Europe,2009,Hydro,231931.806
Europe,Northern Europe,2009,Natural gas,209755
Europe,Northern Europe,2009,Nuclear,155649
Europe,Northern Europe,2009,Oil,10560.517
Europe,Northern Europe,2009,"Solar, wind and other sources",28350.005
Europe,Northern Europe,2010,Biofuels and waste,45357
Europe,Northern Europe,2010,Coal,167272
Europe,Northern Europe,2010,Hydro,221617.438
Europe,Northern Europe,2010,Natural gas,227545
Europe,Northern Europe,2010,Nuclear,142768
Europe,Northern Europe,2010,Oil,9630.944
Europe,Northern Europe,2010,"Solar, wind and other sources",31344.584
Europe,Northern Europe,2011,Biofuels and waste,46490
Europe,Northern Europe,2011,Coal,158868
Europe,Northern Europe,2011,Hydro,226450.502
Europe,Northern Europe,2011,Natural gas,188742
Europe,Northern Europe,2011,Nuclear,152642
Europe,Northern Europe,2011,Oil,5911.415
Europe,Northern Europe,2011,"Solar, wind and other sources",44510.526
Europe,Northern Europe,2012,Biofuels and waste,49319
Europe,Northern Europe,2012,Coal,185226
Europe,Northern Europe,2012,Hydro,265159.757
Europe,Northern Europe,2012,Natural gas,133659
Europe,Northern Europe,2012,Nuclear,157429
Europe,Northern Europe,2012,Oil,5551.112
Europe,Northern Europe,2012,"Solar, wind and other sources",51706.787
Europe,Northern Europe,2013,Biofuels and waste,52920
Europe,Northern Europe,2013,Coal,180277
Europe,Northern Europe,2013,Hydro,228558.594
Europe,Northern Europe,2013,Natural gas,127458
Europe,Northern Europe,2013,Nuclear,160670
Europe,Northern Europe,2013,Oil,4626.895
Europe,Northern Europe,2013,"Solar, wind and other sources",66480.845
Europe,Northern Europe,2014,Biofuels and waste,57168
Europe,Northern Europe,2014,Coal,143109
Europe,Northern Europe,2014,Hydro,239333.487
Europe,Northern Europe,2014,Natural gas,128365
Europe,Northern Europe,2014,Nuclear,152205
Europe,Northern Europe,2014,Oil,4101.342
Europe,Northern Europe,2014,"Solar, wind and other sources",77028.488
Europe,Northern Europe,2015,Biofuels and waste,65466
Europe,Northern Europe,2015,Coal,110064
Europe,Northern Europe,2015,Hydro,257637.281
Europe,Northern Europe,2015,Natural gas,127084
Europe,Northern Europe,2015,Nuclear,149938
Europe,Northern Europe,2015,Oil,4280.795
Europe,Northern Europe,2015,"Solar, wind and other sources",98056.789
Europe,Northern Europe,2016,Biofuels and waste,69129
Europe,Northern Europe,2016,Coal,69211
Europe,Northern Europe,2016,Hydro,247862.248
Europe,Northern Europe,2016,Natural gas,171907.1
Europe,Northern Europe,2016,Nuclear,158030
Europe,Northern Europe,2016,Oil,4289.703
Europe,Northern Europe,2016,"Solar, wind and other sources",95968.102
Europe,Northern Europe,2017,Biofuels and waste,73269.99
Europe,Northern Europe,2017,Coal,56963.307
Europe,Northern Europe,2017,Hydro,252480.575
Europe,Northern Europe,2017,Natural gas,163237.327
Europe,Northern Europe,2017,Nuclear,158509.426
Europe,Northern Europe,2017,Oil,3511.138
Europe,Northern Europe,2017,"Solar, wind and other sources",118157.779
Europe,Northern Europe,2018,Biofuels and waste,77260.317
Europe,Northern Europe,2018,Coal,50213.236
Europe,Northern Europe,2018,Hydro,241278.934
Europe,Northern Europe,2018,Natural gas,160389.739
Europe,Northern Europe,2018,Nuclear,156405.849
Europe,Northern Europe,2018,Oil,3439.202
Europe,Northern Europe,2018,"Solar, wind and other sources",128945.722
Europe,Northern Europe,2019,Biofuels and waste,81866.635
Europe,Northern Europe,2019,Coal,28066.592
Europe,Northern Europe,2019,Hydro,229692.878
Europe,Northern Europe,2019,Natural gas,159133.581
