,Region,Sub-region,Year,Biofuels and waste Exports,Biofuels and waste Final consumption,Biofuels and waste Imports,Biofuels and waste Primary production,Biofuels and waste Total energy supply,Biofuels and waste Transformation,Coal Exports,Coal Final consumption,Coal Imports,Coal Losses,Coal Primary production,Coal Total energy supply,Coal Transformation,Electricity and heat Exports,Electricity and heat Final consumption,Electricity and heat Imports,Electricity and heat Losses,Electricity and heat Primary production,Electricity and heat Total energy supply,Electricity and heat Transformation,Natural Gas Exports,Natural Gas Final consumption,Natural Gas Imports,Natural Gas Losses,Natural Gas Primary production,Natural Gas Total energy supply,Natural Gas Transformation,Oil Exports,Oil Final consumption,Oil Imports,Oil Primary production,Oil Total energy supply,Oil Transformation,Oil Losses,Nuclear Primary production,Nuclear Total energy supply,Nuclear Transformation,Biofuels and waste Losses
54,Africa,Sub-Saharan Africa,2014,-12270.148766,10936009.0669393,200.64539,12939048.297077,12926978.793701,-1981917.11264721,-1992159.897297,788336.319049,157805.734,-160.0,6581519.508774,4651102.08736,-3466560.735,-106400.304,1239886.0748,118559.0016,-185985.9468,474398.5692,486557.2668,1072752.4059992,-1198229.4,351402.39,152493.534,0.0,2109728.7,1063992.834,-507912.3,-11233812.8386986,3556460.6550675,4631783.0858919,10923759.2668,3901006.05188182,-173162.3777838,-22045.68,148975.2,148975.2,-148975.2,-2124.0
55,Africa,Sub-Saharan Africa,2015,-12913.63012,11059526.1442678,180.444688,13114436.5078556,13101730.1224236,-2034055.82947155,-2017091.5045,700919.524011,153944.71866,-148.8,6337861.151951,4393485.883611,-3365747.5951,-108102.888,1249857.0216,120443.1768,-185744.9844,536907.6616,549247.9504,1024845.2636,-1216221.12,362969.2224,161483.0184,0.0,2177937.927,1123199.8254,-573060.447,-11337081.5074052,3547276.98296717,4349178.28327737,10992011.4036,3683621.936282,-69491.4007214005,-26041.3,132159.6,132159.6,-132159.6,-1357.0
56,Africa,Sub-Saharan Africa,2016,-13075.961905,11229080.3817836,141.81486,13380346.916273,13367412.769228,-2129770.14962032,-2059963.1453,556099.929513,155209.6764348,0.0,6282292.597373,4477251.5259078,-3464141.371,-130685.976,1304050.5787988,127206.0,-172429.7472,549590.5712,546110.5952,1057155.5067984,-1168474.5,374548.104,122136.7196025,0.0,2177441.673462,1131103.8930645,-588868.8446025,-10218639.1374097,3581506.38950206,4304154.83096517,10156332.4172,3857247.59126005,-163542.412837701,-11534.6,171860.4,171860.4,-171860.4,-1316.29043483
57,Africa,Sub-Saharan Africa,2017,-13104.065405,11521216.3160388,56.50989,13545723.1955757,13532675.6400607,-2011069.92672551,-2452666.102191,566946.765161,196727.942716,0.0,6474226.65521,4340839.955549,-3356155.625844,-107521.74,1324532.8620004,112357.692,-187107.4296,582660.0348,587495.9868,1040846.4268,-1439280.0891,367174.8666,124207.3998,0.0,2424619.0759095,1109546.3866095,-533552.4513,-10256225.1901122,3713162.20742334,4276741.74159477,10254915.3801,3895229.79179912,-107143.2892366,-8740.3012,170024.4,170024.4,-170024.4,-1295.64
58,Africa,Sub-Saharan Africa,2018,-10060.621,11316340.7947294,25.387855,13696345.5672511,13686310.334106,-2362157.22948463,-2662068.357408,808868.712284,229306.382928,0.0,6682948.483837,4211041.235957,-3286600.07604542,-106318.1376,1383509.0756,114141.7116,-201619.0224,635327.6408,643151.2148,1029162.2664,-1481579.661807,338949.4239,158637.9833091,0.0,2487275.053497,1164333.3749991,-573441.3737091,-10143820.9716822,3790011.76944868,4348323.6011361,10085992.8865,3948384.91624716,-208804.857814799,-4739.7482,125064.0,125064.0,-125064.0,-1295.699
59,Africa,Sub-Saharan Africa,2019,-10754.208375,11534621.7544553,143.24774,14021114.0438308,14010503.0831958,-2479547.51766638,-2166977.068818,787059.129301,226149.114902,-144.0,6584542.649097,4630352.47834,-3303016.531622,-114647.1444,1327890.6006,114446.9232,-209882.6964,656234.7552,656034.534,1012287.5646,-1485637.76505033,321791.3694,154246.5354492,0.0,2541490.095897,1210098.86629587,-623202.4227492,-10304354.3985,3951701.51390657,4720915.37358691,10294487.4309,4199054.91808787,-154616.355863582,-5075.227,143121.6,143121.6,-143121.6,-1330.0665
60,Americas,Latin America and the Caribbean,1990,-665.05,2946649.80391253,24906.36898,3791392.0156653,3812130.1346453,-785839.442024329,-451263.9386464,526811.3630132,441391.6641912,-7560.62,925118.0270652,905535.1215028,-291024.2642764,-107758.8,1819037.1979996,97894.8,-320993.5340016,1608498.52,1598634.52,640655.775,-89212.5,1565023.581,92205.9,-260.667,3137303.529,3128982.129,-728913.429,-9544312.814,7319080.9705572,3956027.4658334,16151653.932,10071698.5504406,-1715956.6583866,-4017.5538,134514.0,134514.0,-134514.0,-18561.2
61,Americas,Latin America and the Caribbean,1991,-604.55,2972333.38738002,23589.117,3952987.6667924,3946813.8337924,-782689.907654103,-517631.1907104,548330.351318,459949.4391932,-13552.00496,915291.6294284,920710.5593,-306917.2302852,-112586.4,1864617.5269992,104698.7930016,-349963.0670016,1700277.96,1692390.3530016,669486.3339996,-88205.4,1587529.224,126502.2,-229.419,3230878.401,3257422.101,-774032.229,-10318471.478,7528862.3562329,4098397.1241772,17034153.447,10297626.9254045,-1782933.1936626,-2956.6593,145314.0,145314.0,-145314.0,-12331.0
62,Americas,Latin America and the Caribbean,1992,-1621.106732,2964749.22027141,12485.98925,3961258.41257563,3972042.89509363,-752955.013308117,-483850.9300416,541643.7357248,453046.7538752,-9525.0438,942685.2277276,897374.779569201,-310582.0505832,-110678.4,1934064.3570004,102419.9619984,-351551.745,1754199.96,1745941.5219984,691786.429002,-86087.7,1549500.624,165573.9,-32711.067,2800675.134,2868442.434,-774887.229,-10283302.947,7763421.39318271,4291674.0366651,17326678.49,10739771.5180617,-1932622.5652292,-10375.17245,137808.0,137808.0,-137808.0,-11328.0
63,Americas,Latin America and the Caribbean,1993,-5766.412896,2913514.70650019,32226.6333,3880486.585627,3913780.806031,-756204.971317596,-589711.77128,572475.878768,480506.4230944,-10243.0682,948303.541662,951149.5289164,-330533.6183539,-117990.0,2029042.2880016,110725.173,-389829.1089996,1883805.0,1876540.173,720424.593,-86384.7,1559663.181,95717.7,-13401.567,3116211.282,3113619.282,-748474.029,-10887463.92,8112736.0207171,4602099.1385423,17877079.452,10944076.6000823,-1790776.36708259,-8005.6515,156394.8,156394.8,-156394.8,-9853.0
64,Americas,Latin America and the Caribbean,1994,-7902.551996,2979560.8057932,41170.64234,4006124.00717341,4037301.69751741,-580562.50626762,-633237.8356336,571005.4910684,534376.3737144,-12760.8352,1065771.8247084,1011841.7863684,-384235.9458935,-132170.4,2129980.8709992,125830.8,-420098.7949992,1940063.84,1933724.24,791928.423,-97802.1,1616074.281,129076.2,-13268.862,3381667.191,3401875.791,-775422.981,-11442254.42926,8509756.56087732,4791514.01825483,18277284.83118,11160848.9705335,-1905014.0976101,-18452.7234,154159.2,154159.2,-154159.2,-10860.6
65,Americas,Latin America and the Caribbean,1995,-10934.067696,2977380.21021573,53658.43475,3993801.74247062,4036204.50952462,-540845.27289919,-626052.2879776,566472.5220608,580234.0162888,-14555.70484,1136824.6572444,1067249.6887764,-434204.7218124,-137242.8,2307035.890998,143370.0,-452355.9429996,2032144.0,2038271.2,835412.3049996,-93428.1,1911960.729,141239.7,-12759.462,3678226.029,3716395.029,-797409.0,-12258725.72719,8800916.92191497,4897409.81490607,19102562.3739,11184780.9433409,-1748792.5708094,-17619.50815,194702.4,194702.4,-194702.4,-12157.2
66,Americas,Latin America and the Caribbean,1996,-7678.5917,3009646.24655889,29758.8436,4146398.31093201,4165932.56283201,-539532.359048734,-784008.3178176,592688.132862,647404.230548,-15042.53044,1238395.4481804,1137225.3786404,-455170.6428632,-152812.8,2360257.357002,153291.6,-475976.9279988,2117135.88,2117614.68,883063.600999201,-85927.5,2131209.981,106662.6,-11863.557,4125930.372,4132002.672,-952248.924,-13090270.89763,9194983.08849931,5252296.64790616,20224084.96206,11402826.8124833,-1719526.1866089,-11456.43,191872.8,191872.8,-191872.8,-10609.7
67,Americas,Latin America and the Caribbean,1997,-6275.87155,2904597.69117748,19732.254555,4239476.14469745,4214688.92770245,-557794.51315906,-903175.730464,608546.5938488,692489.9845824,-9397.27728,1381886.1649996,1181862.7600108,-485897.0964373,-169599.6,2515548.8670004,177174.0,-502262.2850004,2186171.72,2193746.12,990824.511002401,-94257.0,2081418.381,137764.26,-33378.057,4358775.834,4402535.994,-1032714.819,-14359972.37776,9588862.35251498,5925637.95626477,21374661.513,12225468.9844025,-1820417.35395661,-16265.7087,233128.8,233128.8,-233128.8,-8599.5
68,Americas,Latin America and the Caribbean,1998,-5164.8402,3000378.05869828,4169.902555,3934391.90606012,3938703.36841512,-649433.53614109,-998757.9397824,599226.5873884,703844.0404072,-9167.14356,1478814.9889248,1206787.797036,-520633.2346373,-172244.52,2632056.14410348,178657.2,-519076.201968,2208780.976,2215193.656,1130415.651,-135105.3,2205800.7237,185007.636,-42653.457,4822407.279,4867735.815,-1442961.909,-14778848.42364,9835257.76572605,6234766.38286896,22123772.606,12841825.4694463,-2274056.3458391,-19839.96945,215816.4,215816.4,-215816.4,-9507.6
69,Americas,Latin America and the Caribbean,1999,-10177.2902,3082231.37810347,8882.954055,3955052.50069845,3982380.56455345,-637809.70842124,-1026813.2436784,544824.61411912,709551.6688862,-6718.34436,1420728.4097856,1155677.1909966,-545727.57451456,-174206.556,2729068.76772,176091.48,-540926.8613604,2256358.56708,2258243.49108,1206365.1789996,-249187.5,2261569.39947,223611.3,-26063.757,5070016.77264,5012236.77264,-1534191.57783,-13746989.0870438,9875783.07365899,5872433.810476,21794731.9768,13266103.8149964,-2565873.62123511,-14269.43,227718.0,227718.0,-227718.0,-7720.5
70,Americas,Latin America and the Caribbean,2000,-7079.6136,3003281.29001905,2372.580555,3823568.35192309,3858820.11887809,-634403.190539649,-1216766.209104,586295.0475052,728016.49133315,-8430.59216,1633351.0527504,1165322.84501635,-507304.897162,-201576.6,2869291.6414396,204789.6,-564207.6852792,2386513.42852,2389726.42852,1253346.3144,-396824.4,2354524.31745,358240.32,-41122.125,5030510.2299,4984995.2499,-1372578.65829,-14664704.83973,10055019.8524097,6425119.98321428,22269710.74992,13087991.67693,-2388348.0509382,-5517.23,220795.2,220795.2,-220795.2,-8432.7
71,Americas,Latin America and the Caribbean,2001,-7797.5136,3046097.18028055,3529.580055,3921249.3203521,3926629.3868071,-659735.711646946,-1297131.596568,587743.44775136,666009.70808,-7735.52276,1752492.7906996,1144985.5411652,-530643.62793704,-171111.852,2837720.281,173808.036,-565493.8880016,2242293.7632,2244989.9472,1373885.208,-493011.9,2369517.56667,501416.82,-28027.1799,5255593.351641,5254073.071641,-1496279.293911,-14985082.35261,9977566.0785991,6360256.89469676,22912029.55616,13347087.8900863,-2205703.68743191,-8321.71,324691.2,324691.2,-324691.2,-10122.8
72,Americas,Latin America and the Caribbean,2002,-17440.45084,3230341.12911089,834.279055,4188728.23475272,4194768.06296772,-709098.224514862,-1179450.3578032,617078.30446776,764279.8110064,-5424.56976,1737917.078104,1170717.1946592,-528698.24741064,-176047.992,2912238.1819992,178347.672,-570726.6066,2317174.8208,2319474.5008,1393061.796,-570942.0,2518767.19215,659737.62,-33529.4994438,5351960.760777,5430634.080777,-1595067.529707,-14584857.80957,9991199.00631782,6185307.87462977,22590544.63546,13339312.3188378,-2203081.2334723,-12477.7,317563.2,317563.2,-317563.2,-14213.8
73,Americas,Latin America and the Caribbean,2003,-17563.85084,3320947.97164456,1306.734055,4444337.0775128,4392865.95073064,-781990.419494861,-1446142.5350144,685684.5730464,862630.0612,-8845.0656,1922259.73159,1325257.7278188,-628215.68724492,-187432.596,3122178.1059956,178506.036,-575964.4478004,2414922.4848,2405995.9248,1513019.016,-857050.2,2601715.32144,786588.84,-26819.80074,5848006.398543,5772020.838543,-1800950.502123,-14337959.784124,9960729.90308606,5876227.82380119,22814618.0625,13467358.8020732,-2273067.3888471,-8294.175978,339400.8,339400.8,-339400.8,-10808.3
74,Americas,Latin America and the Caribbean,2004,-49790.75084,3430256.92940955,2072.85969,4614236.99158505,4589594.39896245,-837058.188205592,-1593776.6851944,692442.6837916,797906.18478,-8125.7083,2051129.5758452,1270866.6520884,-581076.9226408,-193865.724,3277319.8429996,188431.812,-646279.2622008,2538911.4948,2533477.5828,1562139.6084,-1045535.4,2719318.99833,1018360.53,-31050.6669,6328684.341018,6297413.571018,-1978032.887748,-15063685.7371,10436948.1352644,6275048.51803263,22993453.15288,13281155.5085858,-2157704.46797159,-9109.0,309679.2,309679.2,-309679.2,-11676.9
75,Americas,Latin America and the Caribbean,2005,-56658.37257036,3461498.45169597,6057.03059512,4764818.17848631,4727767.30618338,-915658.281920245,-1675608.4389504,693948.9095953,859272.6698974,-5385.14836,2231795.0399814,1387870.7686644,-664538.1731624,-192872.7,3414269.566518,192874.428,-675925.0008012,2709998.0079888,2709999.7359888,1576562.9604084,-1096464.6,2862590.2596,952574.22,-34720.578,6585897.261987,6445884.981987,-1987287.580287,-15197021.9213949,10760612.8060768,6193010.51749788,23507142.10176,13886180.3910529,-2321791.68774541,-15149.5141715,297356.4,297356.4,-297356.4,-13317.5
76,Americas,Latin America and the Caribbean,2006,-86202.08813332,3521344.99711367,8894.43032882764,4947018.2897302,4856452.45530206,-947196.125950723,-1889210.2206192,715933.1995082,874870.2907288,-5556.7316,2439424.6749124,1446474.956422,-715589.347,-197730.684,3565119.0681976,203575.068,-704936.2953996,2803408.6892024,2809253.0732024,1674278.422794,-1244387.7,2952469.71909,1011174.93,-105951.582,6958844.2271439,6719783.2571439,-2165027.734143,-16021298.171138,11016917.8628027,6539212.93157578,24358411.29928,14148121.7879047,-2265543.93361399,-23447.2894295,348958.8,348958.8,-348958.8,-14097.2
77,Americas,Latin America and the Caribbean,2007,-98673.6566763472,3691721.95742105,4530.58218245156,5375779.07263831,5248423.06859175,-1091299.15737363,-1846221.459,705112.4666204,897666.1691904,-4983.4256,2433948.33021,1423169.7884004,-720502.9679,-194378.436,3711118.9239584,199076.04,-735859.5159996,2900663.8731828,2905361.4771828,1738538.5780152,-1241086.5,2889197.3349,962424.832437,-104742.423,7051914.558171,6776878.835826,-2302272.078435,-14369155.4630119,11359786.2073248,7158679.684051,22689311.5510074,14303156.8860004,-2043825.96470739,-17881.0528,323870.4,323870.4,-323870.4,-13754.2
78,Americas,Latin America and the Caribbean,2008,-152647.681301413,3816993.25757885,4496.70189227386,5153716.46890262,5024866.55594159,-612834.95147881,-1988437.4842,695499.9382388,909628.6365388,-4599.89335,2598341.594988,1453578.3203268,-681376.371626,-190902.96,3865475.619,198111.888,-755245.7961984,2950246.9936048,2957455.9216048,1875498.2771976,-1204835.4,3206793.0789,1016144.649,-37946.601,7169245.5313206,6981580.4833206,-2494479.860964,-13664525.8449447,11764140.2198289,7325279.47628273,22572878.6180091,15055471.592976,-2266083.150884,-15565.15,335912.4,335912.4,-335912.4,-13316.7
79,Americas,Latin America and the Caribbean,2009,-122226.657088642,3843395.33988827,4883.729990176,5071488.6191061,4989716.8215311,-581674.831005471,-1924049.08991,537652.176426,775205.295766,-4947.60135,2459685.317864,1298880.94932,-700127.42435,-188299.872,3879447.4947188,196520.5220004,-771369.3212004,2962808.054202,2971028.7042024,1879914.4627932,-1189667.7,3014800.938,999263.673,-33964.605,7156639.1243772,6962716.2593772,-2514582.242397,-13760133.8555992,11633170.9386292,7019221.04530515,22581486.4629,14878501.2301574,-2474437.59643161,-22435.76975,341485.2,341485.2,-341485.2,-10922.0
80,Americas,Latin America and the Caribbean,2010,-101649.501188546,3980836.54687906,6267.129735,5371211.09799835,5242595.15102493,-673068.44960484,-1958594.95522,762998.224726,1001286.1775064,-4734.15856,2546426.79038,1615202.5426664,-774546.2688,-179176.788,4083541.0169152,179255.3860008,-763410.2258016,3010911.3323772,3010989.930378,2053040.6864196,-1324828.8,3320650.773,1348775.433,-47564.145,7502006.6443827,7513800.5413827,-2779131.283452,-13936131.8987439,12399717.9988777,7512072.55997454,22861100.8766852,15473211.8332691,-2482445.8397249,-17241.78,297788.4,297788.4,-297788.4,-10960.54
81,Americas,Latin America and the Caribbean,2011,-114347.4303348,4010411.77252375,33878.87594,5347724.45654379,5252821.13513619,-719356.355988571,-2253156.34443,872443.558096,1129842.3055048,-7230.5005,2941254.86056,1791788.3616348,-840232.94052,-192977.698,4279558.9633492,195044.4829224,-775530.680508,3165828.0745224,3167894.8594448,2147961.5720712,-1384443.0,3191302.576341,1478583.72,-46894.617,7553932.4782557,7672151.8882557,-2810137.21416,-14738444.419864,12593114.2722042,7856331.61009211,23431593.5110164,15435878.8364955,-2278600.01665349,-14099.9270245,346885.2,346885.2,-346885.2,-10702.78
82,Americas,Latin America and the Caribbean,2012,-132090.1315268,3961482.18204469,25952.9232288,5572495.56449162,5447390.64938718,-940973.671671362,-2339334.02437,751586.9102222,1081736.2864122,-6074.54867,2920269.92282,1702048.8202622,-910129.6852,-187796.1740004,4482791.9105204,193291.2632092,-797444.354682,3107415.9456568,3112911.0348656,2420255.054484,-1466179.2,3186769.060341,1853698.68,-48288.807,7718417.2591497,8088143.1991497,-3170174.934861,-13968188.2196921,13069824.0811014,7736405.86252212,23155397.1463783,15981298.9447055,-2310597.9328992,-14837.5110245,336992.4,336992.4,-336992.4,-10153.24
83,Americas,Latin America and the Caribbean,2013,-112344.3914078,4175996.55293186,17968.3366988,5805783.77891599,5702071.58220539,-902014.963936745,-2125378.397,867517.340704155,1186654.4207534,-2808.545,2889538.421,1875166.5383134,-1004859.17364773,-189254.3289984,4590454.836514,190116.997092,-808940.11941,3064168.3591756,3065031.0272692,2593586.9374216,-1583183.7,3152842.9596,2170019.07,-103724.604,7731123.062112,8306556.872112,-3202695.698562,-13616531.6319341,13070825.6490073,7909256.64747,23172453.546581,16394341.876781,-2563757.7666048,-23736.387,361335.6,361335.6,-361335.6,-10295.66
84,Americas,Latin America and the Caribbean,2014,-95635.642525,4017078.62328254,36727.35915,5721369.37558505,5620962.69361005,-1020806.8112155,-2500278.269127,828305.246896,1227659.215817,-1375.439,2999185.435,1912309.353282,-1072911.80763576,-179669.8947996,4665496.1890732,180603.3509388,-833128.5845988,3081354.2387556,3082287.6948948,2638243.5958536,-1527831.5553,3127115.7834957,2304875.8772847,-111728.354481,8115052.262445,8880710.6844297,-3407374.918368,-13871877.0550095,13322443.8227512,7826434.9955472,23417279.1090268,16371817.2986552,-2636584.92763639,-11486.547,332758.8,332758.8,-332758.8,-5233.28
85,Americas,Latin America and the Caribbean,2015,-78723.385575,4122589.8507175,31592.78409,5825810.41407986,5815262.68192986,-1076220.23296954,-2070598.092664,857636.080457896,1260454.757054,-2222.499,2792480.521,1916124.7617,-1124848.4224661,-174725.8488,4699839.8718384,178972.0254788,-852305.1674004,3062942.892256,3067189.0689348,2733890.697176,-1417881.5217,3070816.4664297,2511330.9263937,-114729.584481,7898724.119412,8997368.86410571,-3664591.326657,-13857602.0918406,13003364.4420892,7779932.54847816,22815390.3452906,15687762.2543178,-2529163.68083789,-10493.387,361260.0,361260.0,-361260.0,-5077.82
86,Americas,Latin America and the Caribbean,2016,-101778.726555,4079295.49294037,33877.611094,5874148.4859238,5812307.5353678,-1164091.1311648,-2348192.182086,705565.975082752,1253508.142776,-2027.327,2942917.4338,1880609.525626,-1141443.87461655,-201966.2452,4760961.1374844,210746.4744404,-859424.1329992,3192472.9143864,3201253.1436268,2670501.2414788,-1311589.8,2996388.8402202,2500799.9375142,-119462.414481,7740085.507146,8937603.0946602,-3518629.252839,-13541887.1021858,13018026.8563199,8083037.33890959,21763383.6279778,15281164.3215109,-2275121.221815,-10224.076,374932.8,374932.8,-374932.8,-5341.12
87,Americas,Latin America and the Caribbean,2017,-94252.651665,4121366.61290019,53648.6236095,5969080.76077226,5919218.28913382,-1210020.51532602,-2886974.07864,823166.588559677,1344495.01626,-4268.173,2885631.623,1868933.148174,-1021014.08345532,-185334.64776,4746662.6554032,192362.3925084,-862113.2887996,3275105.6590808,3282133.4038292,2559208.052688,-1288371.4983,3014856.0626049,2473052.8264569,-98954.014581,7520392.426959,8717740.1598159,-3680698.714497,-13058105.0619303,12977458.4105289,8513770.72200446,20551518.1625356,14953379.0440274,-2000650.69902209,-9710.7452,353268.0,353268.0,-353268.0,-5494.113
